action_type,creature_id,samples,multiplier,q10,q50,q90
MELEE_ATTACK,106,2,1.258234782,1.696608338,2.163124057,2.757917416
MELEE_ATTACK,107,1,1.177998801,0.932067932,0.932067932,0.932067932
MELEE_ATTACK,108,15,0.979899649,0.449014158,0.754716981,0.883006154
MELEE_ATTACK,117,51,1.311552454,0.749482402,1.361702128,2.278409091
MELEE_ATTACK,118,303,1.024418293,0.593948931,1.014231824,2.282058955
MELEE_ATTACK,119,30,1.656475203,1.153739362,2.062948676,3.566910857
MELEE_ATTACK,120,6,1.262413013,0.668782577,1.529116692,2.217470323
MELEE_ATTACK,121,126,1.853566225,1.266705375,1.988149885,3.942091135
MELEE_ATTACK,123,10,1.102897938,0.771352915,0.944379496,1.082457001
MELEE_ATTACK,124,2,1.202213827,1.276925343,1.310695411,1.345358575
MELEE_ATTACK,125,6,1.226290877,0.958913607,1.348360785,2.003919422
MELEE_ATTACK,126,4,1.118745705,0.638482900,0.815154113,0.908010747
MELEE_ATTACK,131,17,1.476747257,1.481801523,1.900237530,3.229314586
MELEE_ATTACK,132,15,1.131418205,0.906969286,1.055555556,1.220652251
MELEE_ATTACK,133,68,0.916273548,0.585576571,0.848077559,1.271095858
MELEE_ATTACK,145,21,1.068065931,0.507692308,0.962131837,1.304347826
MELEE_ATTACK,146,17,1.175775481,0.438450268,1.157116195,1.258806406
MELEE_ATTACK,147,169,1.696944030,0.807141706,1.769399249,3.838649727
MELEE_ATTACK,148,161,1.882766297,1.402247646,1.992797119,4.131344846
MELEE_ATTACK,149,53,1.435280421,1.174686392,1.539544513,3.258217643
MELEE_ATTACK,150,19,1.211734056,0.813061941,1.232998885,4.484815639
MELEE_ATTACK,153,25,1.089196242,0.389544319,1.013461538,1.389929455
MELEE_ATTACK,154,11,1.079531997,0.496153846,0.901704545,1.158954248
MELEE_ATTACK,155,15,1.144846617,0.867546347,1.085019213,1.727057216
MELEE_ATTACK,156,26,1.077902961,0.579181720,0.997706278,1.483815122
MELEE_ATTACK,157,1,1.159229491,0.665217391,0.665217391,0.665217391
MELEE_ATTACK,158,12,1.085756530,0.776721786,0.929473500,1.410190731
MELEE_ATTACK,159,1,1.174990166,0.883333333,0.883333333,0.883333333
MELEE_ATTACK,160,42,1.167426550,0.983672039,1.155962596,2.941879703
MELEE_ATTACK,161,3,1.164766531,0.679152102,0.999156118,1.009449351
MELEE_ATTACK,162,218,1.275977750,0.934692317,1.283984928,2.464227902
MELEE_ATTACK,163,172,1.686363290,0.943249548,1.755807448,4.410453747
MELEE_ATTACK,164,2,1.261056497,1.735013732,2.217087628,2.833105849
MELEE_ATTACK,165,13,1.190841839,0.718036676,1.189258312,2.236580132
MELEE_ATTACK,166,3,1.330118335,2.690973345,2.764568765,4.946058997
MELEE_ATTACK,167,88,2.564245132,1.248413603,3.051967854,5.072510560
MELEE_ATTACK,168,50,1.199459635,1.011750826,1.202508091,2.356399463
MELEE_ATTACK,169,85,1.269819524,0.661315837,1.288888889,2.577777778
MELEE_ATTACK,172,9,1.102626077,0.731370516,0.927500000,1.437600764
MELEE_ATTACK,198,10,1.076648769,0.705212728,0.878542386,1.119455028
MELEE_ATTACK,199,27,1.048659998,0.604745846,0.953790984,1.144085848
MELEE_ATTACK,200,47,0.559982424,0.271077931,0.406047078,0.709365946
MELEE_ATTACK,201,258,1.418058158,0.410954963,1.437288632,2.822492907
MELEE_ATTACK,202,27,1.048965364,0.392777545,0.954274510,1.133917049
MELEE_ATTACK,203,40,1.099560043,0.676545977,1.056120733,1.327844448
MELEE_ATTACK,204,5,1.160456149,0.432511386,1.042857143,1.741606814
MELEE_ATTACK,205,3,1.121631067,0.668868823,0.748144483,0.953307608
MELEE_ATTACK,207,6,1.103186724,0.710748228,0.852537335,1.114498597
MELEE_ATTACK,208,4,1.144129054,0.457938866,0.932613123,0.966479584
MELEE_ATTACK,209,30,0.851240986,0.447971166,0.680144309,1.668591641
MELEE_ATTACK,210,27,0.965933312,0.435432912,0.826666667,1.219864428
MELEE_ATTACK,211,8,1.717552309,2.986419723,4.281644668,20.000000000
MELEE_ATTACK,212,7,1.416192560,1.109751891,2.317934473,20.000000000
MELEE_ATTACK,213,9,1.171530122,0.912318428,1.127559748,1.253332647
MELEE_ATTACK,214,7,1.076178379,0.669032180,0.803864734,1.194120170
MELEE_ATTACK,217,9,1.129599448,0.617491841,1.002616959,1.413171102
MELEE_ATTACK,234,56,1.293536439,0.849689628,1.331909519,1.989267606
MELEE_ATTACK,235,216,1.009066357,0.600947940,0.993629228,1.287658116
MELEE_ATTACK,237,15,1.339708598,1.140293776,1.565733537,3.040271923
MELEE_ATTACK,238,56,1.572817217,0.803673172,1.736583184,3.763271131
MELEE_ATTACK,239,33,1.428492546,1.101184747,1.594202899,2.867087727
MELEE_ATTACK,249,52,1.105806691,0.854719096,1.074384640,2.101737315
MELEE_ATTACK,253,1,1.149744518,0.559801489,0.559801489,0.559801489
MELEE_ATTACK,254,1,1.211983270,1.693693694,1.693693694,1.693693694
MELEE_ATTACK,255,266,1.367083732,0.828803256,1.381254536,2.998985204
MELEE_ATTACK,256,17,0.978998305,0.681016058,0.776703297,1.032595895
MELEE_ATTACK,257,1,1.213165734,1.728735632,1.728735632,1.728735632
MELEE_ATTACK,258,51,1.087034080,0.821791320,1.048484848,1.614035088
MELEE_ATTACK,259,8,1.070049625,0.560733408,0.817220844,0.999977357
MELEE_ATTACK,260,47,1.356967732,0.635832919,1.433982684,2.597557241
MELEE_ATTACK,261,5,1.415104228,1.376541433,2.812051650,2.929088246
MELEE_ATTACK,268,3,1.150046154,0.788516171,0.906328530,0.935444056
MELEE_ATTACK,269,15,1.153575065,0.755454699,1.104419476,1.325278515
MELEE_ATTACK,270,76,1.445359056,0.727100644,1.520597172,3.288065743
MELEE_ATTACK,272,17,0.963387408,0.393308985,0.750000000,0.967945093
MELEE_ATTACK,273,14,0.939605578,0.353673885,0.668954892,1.086013378
MELEE_ATTACK,280,2,1.127572876,0.558024122,0.647580402,0.751509408
MELEE_ATTACK,281,3,1.133080931,0.496715657,0.808727822,1.360362122
MELEE_ATTACK,282,1,1.184134113,1.039500000,1.039500000,1.039500000
MELEE_ATTACK,285,5,1.157293607,0.864007682,1.028724115,1.202501735
MELEE_ATTACK,287,20,0.907033444,0.355174043,0.690266646,1.132577338
MELEE_ATTACK,288,2,1.114970127,0.392894070,0.572266633,0.833530266
MELEE_ATTACK,289,16,1.392601051,0.877228962,1.691698546,2.689648098
MELEE_ATTACK,290,19,1.037832931,0.752221395,0.897143478,1.186062386
MELEE_ATTACK,291,11,1.136338436,0.755439466,1.041912633,1.328211694
MELEE_ATTACK,292,13,1.103600477,0.506905228,0.980392157,2.002749615
MELEE_ATTACK,293,8,1.025110770,0.611975097,0.703272291,1.215537804
MELEE_ATTACK,300,420,0.945046699,0.581042916,0.934661581,1.357602146
MELEE_ATTACK,301,91,1.753591958,1.000746826,1.908909905,3.938211382
MELEE_ATTACK,309,10,1.369516020,0.812452607,1.808181100,2.855021731
MELEE_ATTACK,310,1,1.161609418,0.694493783,0.694493783,0.694493783
MELEE_ATTACK,311,63,1.303572022,0.893137453,1.341176471,2.515056378
MELEE_ATTACK,314,7,1.234191731,1.133263689,1.363567649,3.543365935
MELEE_ATTACK,315,135,1.431775881,1.002438824,1.471208924,2.988424823
MELEE_ATTACK,316,82,0.507332976,0.287630204,0.411927461,1.870062997
MELEE_ATTACK,317,60,1.440651788,1.154521668,1.534624494,2.861419639
MELEE_ATTACK,318,117,1.521974044,0.900417285,1.586928105,3.089826994
MELEE_ATTACK,320,139,2.214063010,1.437230130,2.420411985,5.162739326
MELEE_ATTACK,323,3,1.159720754,0.547942994,0.966447368,1.019734177
MELEE_ATTACK,324,7,1.103882501,0.410015415,0.886666667,1.024548250
MELEE_ATTACK,325,7,1.143023507,0.687886610,1.014209968,1.247358131
MELEE_ATTACK,330,34,2.205386324,1.512107776,3.167331206,5.316883974
MELEE_ATTACK,332,73,1.573177013,1.198019531,1.697478992,2.426053578
MELEE_ATTACK,333,72,1.872113963,1.434349522,2.122292398,3.772452934
MELEE_ATTACK,335,177,3.001958275,1.526486907,3.332231405,5.868428098
MELEE_ATTACK,336,8,1.262482413,0.926215748,1.457855227,2.170847520
MELEE_ATTACK,337,44,1.581685287,1.136482720,1.798785303,3.497482778
MELEE_ATTACK,340,2,1.061069738,0.245309796,0.331807414,0.448804581
MELEE_ATTACK,352,11,0.972259044,0.578064516,0.671379310,0.958510638
MELEE_ATTACK,353,23,1.026630432,0.556686185,0.901680672,1.352813128
MELEE_ATTACK,355,47,0.895449592,0.496812198,0.792857143,1.352610970
MELEE_ATTACK,356,43,0.915184156,0.268198948,0.809375000,1.228333851
MELEE_ATTACK,357,17,0.868237658,0.440002548,0.598090278,0.884387703
MELEE_ATTACK,358,20,1.017429669,0.578210943,0.868518519,1.378346280
MELEE_ATTACK,359,20,0.988446298,0.611823204,0.819740601,1.313991216
MELEE_ATTACK,360,26,1.089763590,0.715166647,1.017211362,1.799167617
MELEE_ATTACK,361,3,1.172331753,1.042493280,1.050000000,1.274601274
MELEE_ATTACK,362,13,0.956830467,0.475733390,0.682454800,1.292134451
MELEE_ATTACK,363,29,0.810954706,0.292035012,0.621818182,0.863934956
MELEE_ATTACK,364,22,0.843071727,0.246499243,0.615416167,1.352573279
MELEE_ATTACK,370,17,1.051505331,0.610429645,0.907381723,1.043146602
MELEE_ATTACK,371,17,0.893772239,0.146604938,0.637037037,0.907338729
MELEE_ATTACK,378,7,1.325461108,1.114388670,1.795509796,2.898118453
MELEE_ATTACK,386,3,1.288752766,2.062830137,2.169879394,3.497497026
MELEE_ATTACK,388,12,1.095301842,0.702298517,0.951423761,2.817015106
MELEE_ATTACK,389,10,1.031700492,0.459438413,0.773039148,1.280654330
MELEE_ATTACK,390,14,1.068237813,0.514901440,0.913529481,1.764285714
MELEE_ATTACK,391,20,0.972795455,0.514768008,0.793986930,1.544549069
MELEE_ATTACK,392,43,1.051080368,0.504249948,0.991387560,2.026197095
MELEE_ATTACK,393,62,0.932948176,0.489623231,0.862072734,1.909759831
MELEE_ATTACK,397,1,1.153785884,0.602608696,0.602608696,0.602608696
MELEE_ATTACK,399,34,1.694585953,0.631173621,2.084327172,2.538051032
MELEE_ATTACK,401,6,1.091997111,0.348433997,0.815694270,1.648863245
MELEE_ATTACK,402,5,1.155590412,0.888444012,1.021176471,1.940747390
MELEE_ATTACK,403,13,1.021971605,0.515655652,0.806647188,2.188327298
MELEE_ATTACK,404,16,1.006279476,0.619216094,0.814384956,1.557451757
MELEE_ATTACK,405,8,1.121097363,0.562115816,0.962005106,3.477898589
MELEE_ATTACK,406,17,1.226024605,0.669892598,1.267458828,2.105873220
MELEE_ATTACK,413,20,1.029311605,0.504935044,0.888922760,1.304633825
MELEE_ATTACK,414,34,0.908044799,0.413660029,0.773790669,1.163494161
MELEE_ATTACK,415,3,1.142001831,0.584754905,0.858843537,0.895627897
MELEE_ATTACK,416,4,1.110611739,0.538263664,0.780234221,1.361382104
MELEE_ATTACK,417,62,0.927530504,0.504514845,0.855457979,1.258312670
MELEE_ATTACK,418,62,1.191694776,0.510964328,1.191637529,2.869448744
MELEE_ATTACK,419,24,1.050062525,0.595345276,0.944864862,1.439733857
MELEE_ATTACK,420,23,0.985159534,0.421896675,0.834782609,1.102632037
MELEE_ATTACK,421,8,1.091224150,0.536242957,0.875234867,1.177700799
MELEE_ATTACK,422,16,0.895571332,0.365402645,0.626524807,0.864098760
MELEE_ATTACK,423,64,0.772613036,0.490411301,0.674727453,1.102175685
MELEE_ATTACK,424,57,0.789212209,0.414985990,0.682926829,1.140507259
MELEE_ATTACK,433,52,1.564227038,0.718821525,1.736646223,2.264814905
MELEE_ATTACK,434,34,1.040663401,0.603353011,0.960841588,1.696564549
MELEE_ATTACK,435,10,1.196258874,0.656140012,1.205080593,2.786005125
MELEE_ATTACK,436,54,1.592079382,0.050000000,1.772283681,4.269431524
MELEE_ATTACK,440,55,0.805202007,0.336363636,0.698181818,1.162180452
MELEE_ATTACK,441,69,0.980721737,0.505859383,0.926829268,1.437058037
MELEE_ATTACK,442,41,0.898810475,0.235119048,0.783216783,1.545405931
MELEE_ATTACK,443,32,0.930497635,0.550946303,0.797110902,1.531036368
MELEE_ATTACK,444,24,1.112626283,0.455607732,1.050628030,1.648520635
MELEE_ATTACK,445,30,0.968770444,0.407072336,0.843752344,1.307930003
MELEE_ATTACK,446,22,0.876079806,0.306184174,0.662233131,1.097124892
MELEE_ATTACK,447,9,0.993123351,0.333933958,0.662131519,1.583821398
MELEE_ATTACK,448,15,0.977478042,0.227523567,0.750372208,1.642651201
MELEE_ATTACK,449,21,1.110931514,0.246428571,1.038961039,2.122448980
MELEE_ATTACK,493,43,0.882428567,0.438532491,0.767288267,1.621050349
MELEE_ATTACK,494,18,0.951962775,0.601632169,0.741591414,1.041364565
MELEE_ATTACK,495,77,0.911642753,0.304888264,0.850334132,1.332421276
MELEE_ATTACK,496,49,0.836513111,0.382066452,0.723960396,1.226040525
MELEE_ATTACK,512,204,1.220863857,0.771184566,1.223743854,2.484163774
MELEE_ATTACK,513,150,1.366352318,0.637110438,1.391469729,2.811278413
MELEE_ATTACK,514,180,1.202283123,0.714580791,1.203445485,2.212208738
MELEE_ATTACK,515,168,1.167626704,0.513944596,1.164773379,1.974470249
MELEE_ATTACK,520,6,1.143618884,0.874256827,0.996445009,1.063079224
MELEE_ATTACK,521,2,1.079969857,0.397242824,0.402931155,0.408700940
MELEE_ATTACK,522,6,1.060437942,0.376793489,0.718351624,1.246422567
MELEE_ATTACK,534,65,1.598318374,0.824604753,1.749337573,3.265359385
MELEE_ATTACK,535,143,1.566269388,0.995771236,1.627267730,3.015870180
MELEE_ATTACK,536,223,1.981349466,1.232660738,2.073755818,4.136936094
MELEE_ATTACK,537,21,1.462753845,1.354166667,1.777777778,3.860000000
MELEE_ATTACK,538,175,1.694157115,0.995902370,1.763631521,3.687643187
MELEE_ATTACK,544,83,1.294738911,0.961538462,1.320825516,2.633619222
MELEE_ATTACK,545,8,1.265199016,1.232152689,1.468864308,1.911317731
MELEE_ATTACK,546,6,1.195679936,0.982305949,1.208460258,1.634594607
MELEE_ATTACK,567,38,0.944641778,0.331825742,0.835851176,1.640728704
MELEE_ATTACK,568,29,1.001651450,0.517356035,0.888461538,1.495861653
MELEE_ATTACK,571,21,1.068636761,0.206355140,0.963136033,1.502657138
MELEE_ATTACK,572,29,0.664121084,0.092632292,0.443697479,1.195239364
MELEE_ATTACK,578,2,1.282307193,2.664478964,2.664500084,2.664521205
MELEE_ATTACK,579,16,1.251970689,0.541454865,1.331372931,2.523490821
MELEE_ATTACK,580,7,1.196225328,0.813898907,1.208750463,2.779733740
MELEE_ATTACK,581,3,1.239867121,1.431202276,1.613162119,1.652868146
MELEE_ATTACK,587,6,1.080729964,0.735939425,0.779845901,1.541588906
MELEE_ATTACK,588,247,1.263212821,0.627296105,1.269172932,2.394847476
MELEE_ATTACK,589,49,1.342069887,0.905133075,1.408685612,3.390991414
MELEE_ATTACK,590,80,1.286618244,0.875192777,1.311458957,2.463822014
MELEE_ATTACK,599,3,1.143208048,0.863574786,0.865822785,0.923988432
MELEE_ATTACK,600,6,1.101431420,0.759965049,0.846674779,1.105222885
MELEE_ATTACK,601,18,1.083161733,0.737228187,0.973961407,1.141000091
MELEE_ATTACK,604,2,1.159510922,0.807585930,0.880493508,0.959983066
MELEE_ATTACK,606,2,1.144008080,0.757457342,0.759316586,0.761180393
MELEE_ATTACK,609,2,1.136595478,0.560307742,0.706916366,0.891886211
MELEE_ATTACK,611,3,1.168314398,0.824610053,1.022727273,2.633273982
MELEE_ATTACK,612,94,1.688068532,0.730374151,1.817824085,3.981679534
MELEE_ATTACK,624,15,1.179233729,1.082880021,1.162590580,1.532416130
MELEE_ATTACK,626,16,1.020294115,0.593050785,0.840127051,0.974356815
MELEE_ATTACK,627,4,1.118010262,0.743781529,0.811944187,0.904387707
MELEE_ATTACK,628,2,1.219003114,1.248770812,1.526707500,1.866504061
MELEE_ATTACK,630,2,1.221488098,1.555948689,1.561293349,1.566656369
MELEE_ATTACK,631,8,1.182445653,0.773439902,1.159204023,1.351935250
MELEE_ATTACK,635,135,0.623723988,0.344321419,0.566666667,0.944446769
MELEE_ATTACK,636,84,0.682668575,0.345683286,0.597841625,0.939268423
MELEE_ATTACK,637,7,0.995526755,0.497221239,0.595238095,0.708303868
MELEE_ATTACK,638,27,0.815285365,0.517498516,0.615384615,1.026955730
MELEE_ATTACK,639,99,0.683407629,0.316067735,0.610775862,0.966959822
MELEE_ATTACK,640,130,0.705516571,0.503141606,0.650838130,1.122072072
MELEE_ATTACK,641,123,0.637191830,0.270147886,0.575505051,0.895757994
MELEE_ATTACK,644,46,1.046268786,0.623354505,0.988645212,1.481138625
MELEE_ATTACK,645,24,1.043744216,0.161508321,0.934467905,2.038908410
MELEE_ATTACK,646,2,1.230121387,1.181104856,1.687060027,2.409753478
MELEE_ATTACK,647,6,1.220152039,0.762017142,1.319354214,1.740907342
MELEE_ATTACK,649,111,1.734945037,1.297489763,1.856372738,2.978947368
MELEE_ATTACK,650,105,1.739257424,1.225895422,1.869078381,3.744666335
MELEE_ATTACK,651,117,1.248576954,0.696406686,1.258536585,2.322635135
MELEE_ATTACK,652,32,1.139213836,0.611838737,1.107490380,1.622390479
MELEE_ATTACK,660,3,1.156454569,0.785239668,0.945774648,0.996257212
MELEE_ATTACK,661,10,1.443173025,1.684410326,2.115903138,2.466537071
MELEE_ATTACK,662,27,0.961025781,0.523158953,0.819369369,1.196863089
MELEE_ATTACK,672,16,0.934284348,0.451133261,0.689113525,1.110391924
MELEE_ATTACK,677,16,1.174121531,0.866352507,1.152304418,1.736624280
MELEE_ATTACK,678,8,1.161531327,0.859739210,1.089015259,1.359194374
MELEE_ATTACK,679,12,1.101634933,0.757763726,0.966164351,1.779440022
MELEE_ATTACK,690,17,1.082461413,0.815858527,0.966530612,1.327167459
MELEE_ATTACK,691,2,1.156759620,0.818013952,0.857782524,0.899484486
MELEE_ATTACK,703,3,1.128301822,0.689027311,0.782941176,1.146541746
MELEE_ATTACK,704,8,1.037747609,0.602335902,0.734085783,1.074338234
MELEE_ATTACK,717,20,1.010158643,0.733557029,0.856149200,0.967739779
MELEE_ATTACK,721,40,0.898612394,0.371411126,0.780267918,1.314381838
MELEE_ATTACK,722,9,1.081992321,0.631646789,0.872727273,1.125065789
MELEE_ATTACK,723,23,1.037208279,0.500748297,0.919127517,1.199696777
MELEE_ATTACK,724,25,1.063030746,0.682200329,0.970060267,1.217331462
MELEE_ATTACK,725,2,1.154487829,0.827866527,0.839432581,0.851160224
MELEE_ATTACK,727,13,1.133004068,0.882081862,1.048064516,1.846366245
MELEE_ATTACK,728,3,1.158541224,0.868900269,0.958936877,1.459330957
MELEE_ATTACK,729,3,1.126370930,0.656436258,0.772727273,1.178860040
MELEE_ATTACK,730,3,1.143205386,0.763779700,0.865807327,1.049165550
MELEE_ATTACK,731,14,1.051808207,0.641216256,0.879781656,1.029007667
MELEE_ATTACK,745,75,1.428431810,1.162342561,1.499089146,2.876582661
MELEE_ATTACK,747,28,1.375980275,1.184649821,1.524653425,3.386908026
MELEE_ATTACK,750,5,1.160715168,0.795869917,1.044021515,1.389025151
MELEE_ATTACK,751,7,1.192211638,0.597115614,1.193181818,1.982138784
MELEE_ATTACK,752,19,1.037591606,0.389285714,0.896715328,1.089536361
MELEE_ATTACK,753,11,0.857621735,0.422478652,0.471428571,0.634451827
MELEE_ATTACK,754,3,1.185424099,0.962011305,1.143318809,1.297693138
MELEE_ATTACK,755,4,1.130016546,0.532658410,0.865685719,1.040522238
MELEE_ATTACK,770,87,1.044111605,0.639518442,1.012820513,1.469076186
MELEE_ATTACK,771,10,1.085969994,0.753603297,0.901558789,1.377886723
MELEE_ATTACK,790,13,0.878095812,0.353020032,0.548790796,0.978978265
MELEE_ATTACK,791,2,1.124863426,0.613232412,0.630667763,0.648598834
MELEE_ATTACK,792,10,1.144619327,0.671524385,1.055659352,2.650310112
MELEE_ATTACK,793,10,1.160372118,0.697644629,1.099847392,1.298889937
MELEE_ATTACK,796,1,1.181951691,1.000000000,1.000000000,1.000000000
MELEE_ATTACK,817,10,1.046476283,0.583398261,0.806730999,1.150134637
MELEE_ATTACK,847,106,1.762801835,1.480403128,1.897903028,2.546739165
MELEE_ATTACK,848,183,1.815887739,1.370181057,1.901400560,2.369696594
MELEE_ATTACK,849,91,1.030015739,0.420000000,0.997500000,2.709137931
MELEE_ATTACK,850,52,0.981820206,0.191348667,0.911272400,2.120211641
MELEE_ATTACK,851,89,1.165783592,0.441879542,1.160000000,2.283398558
MELEE_ATTACK,852,3,1.142282845,0.823034381,0.860465116,1.277571220
MELEE_ATTACK,855,143,1.643182144,1.236978847,1.718660287,3.269937170
MELEE_ATTACK,856,3,1.176234313,0.955657076,1.077096774,1.233163628
MELEE_ATTACK,859,92,1.267546761,1.015097971,1.284623283,2.482273929
MELEE_ATTACK,860,9,1.203368548,1.147933898,1.229314421,2.633876908
MELEE_ATTACK,861,63,1.265973029,1.024255070,1.290447213,2.134494310
MELEE_ATTACK,895,2,1.058916024,0.206361776,0.324473774,0.510187652
MELEE_ATTACK,896,3,1.151748788,0.757095306,0.916666667,1.950905070
MELEE_ATTACK,897,14,0.997413437,0.567951329,0.773337000,1.671614949
MELEE_ATTACK,917,12,1.090364741,0.870815360,0.940030498,1.107684069
MELEE_ATTACK,918,19,1.133562597,0.875273135,1.075263158,1.904815752
MELEE_ATTACK,920,16,1.337832634,1.016518796,1.545670353,2.888638635
MELEE_ATTACK,922,2,1.309757310,2.650703184,3.363581968,4.268182016
MELEE_ATTACK,925,2,1.147093734,0.769791650,0.782151452,0.794709704
MELEE_ATTACK,926,6,1.101022230,0.268640500,0.845312591,1.106262490
MELEE_ATTACK,927,6,1.144724520,0.996918144,1.000626257,1.005071200
MELEE_ATTACK,928,21,1.173130652,0.740740741,1.155555556,1.651248164
MELEE_ATTACK,930,47,0.900545637,0.545681074,0.799297189,1.502591747
MELEE_ATTACK,932,18,1.456513961,0.762688808,1.820018051,4.007944457
MELEE_ATTACK,933,3,1.141822916,0.823861983,0.857812500,0.983261176
MELEE_ATTACK,936,4,1.146141709,0.577612629,0.942499957,1.402123187
MELEE_ATTACK,937,4,1.312928362,1.213850367,2.129597940,2.804113214
MELEE_ATTACK,938,7,1.101388261,0.643028567,0.878964029,0.981263039
MELEE_ATTACK,939,5,1.177245763,0.992727973,1.120512821,1.291626529
MELEE_ATTACK,942,6,1.149329221,0.895768320,1.018185487,1.060695435
MELEE_ATTACK,946,5,1.179210368,0.940214194,1.129893722,1.287791823
MELEE_ATTACK,958,53,1.607648444,1.369583726,1.799836735,3.143268399
