action_type,role,ability_code,samples,log_coefficient,multiplier
RANGED_ATTACK,target,pyromancer,73,0.017857096,1.018017487
RANGED_ATTACK,target,ragingblood,222,-0.391305448,0.676173588
RANGED_ATTACK,target,rangedretaliation,24,0.027419748,1.027799129
RANGED_ATTACK,target,rangepenalty,82,0.035927782,1.036580984
RANGED_ATTACK,target,raptureinagony,48,-0.055244586,0.946253679
RANGED_ATTACK,target,regeneration,44,-0.005470258,0.994544677
RANGED_ATTACK,target,resistanttocurses,21,-0.009538576,0.990506771
RANGED_ATTACK,target,ridercharge,29,0.009283759,1.009326987
RANGED_ATTACK,target,rushdave,20,-0.115933342,0.890534583
RANGED_ATTACK,target,safeposition,50,0.021960238,1.022203139
RANGED_ATTACK,target,scattershot,85,0.135783278,1.145433626
RANGED_ATTACK,target,shadowattack,22,0.076116212,1.079087969
RANGED_ATTACK,target,shieldbash,371,0.119618954,1.127067306
RANGED_ATTACK,target,shielded,230,0.037912579,1.038640430
RANGED_ATTACK,target,shieldother,55,-0.135622567,0.873172134
RANGED_ATTACK,target,shieldwall,29,0.036072452,1.036730957
RANGED_ATTACK,target,shootbash,45,-0.016531045,0.983604843
RANGED_ATTACK,target,shooter,3285,0.016242497,1.016375123
RANGED_ATTACK,target,shootonly,86,-0.148056384,0.862382489
RANGED_ATTACK,target,six_heads,26,0.012822891,1.012905457
RANGED_ATTACK,target,slam,72,-0.117675065,0.888984868
RANGED_ATTACK,target,snakereflexes,43,0.041524166,1.042398353
RANGED_ATTACK,target,sorrowstrike,32,0.021367960,1.021597890
RANGED_ATTACK,target,speedoflight,25,-0.025269669,0.975046936
RANGED_ATTACK,target,spider,79,0.008517476,1.008553853
RANGED_ATTACK,target,spirit,222,-0.032817815,0.967714846
RANGED_ATTACK,target,spray,171,0.053690652,1.055158141
RANGED_ATTACK,target,statix,48,-0.021636663,0.978595731
RANGED_ATTACK,target,stoning,47,0.023813693,1.024099504
RANGED_ATTACK,target,stormbolt,47,0.043061251,1.044001839
RANGED_ATTACK,target,stormstrike,49,0.038634219,1.039390225
RANGED_ATTACK,target,strikeandreturn,236,0.007685822,1.007715433
RANGED_ATTACK,target,swallowgoblin,70,0.037864492,1.038590486
RANGED_ATTACK,target,swiftattack,51,-0.004121353,0.995887128
RANGED_ATTACK,target,symbiosis,75,0.019332321,1.019520400
RANGED_ATTACK,target,tasteofblood,53,-0.062125832,0.939764627
RANGED_ATTACK,target,tasteofpain,28,0.039295645,1.040077932
RANGED_ATTACK,target,teleport,348,0.016211384,1.016343501
RANGED_ATTACK,target,threehead,66,0.022414740,1.022667838
RANGED_ATTACK,target,torpor,87,0.010062878,1.010113679
RANGED_ATTACK,target,twistedmind,66,0.026166816,1.026512173
RANGED_ATTACK,target,undead,2040,-0.000149252,0.999850759
RANGED_ATTACK,target,unprotectedtarget,24,0.042091072,1.042989462
RANGED_ATTACK,target,uretalation,238,0.040579389,1.041413983
RANGED_ATTACK,target,venom,65,0.000733820,1.000734089
RANGED_ATTACK,target,viciousstrike,43,0.014501154,1.014606806
RANGED_ATTACK,target,vigilantscout,39,-0.040418958,0.960386993
RANGED_ATTACK,target,vulnerabilitytoair,280,-0.051950212,0.949376133
RANGED_ATTACK,target,vulnerabilitytofire,22,0.038920769,1.039688105
RANGED_ATTACK,target,vulnerabilitytolight,796,-0.054802475,0.946672121
RANGED_ATTACK,target,vulnerabletoshadowmagic,22,-0.038566197,0.962168010
RANGED_ATTACK,target,wailofthenetherworld,96,0.009117867,1.009159561
RANGED_ATTACK,target,wardingarrows,154,0.064112677,1.066212529
RANGED_ATTACK,target,warfury,22,-0.010710624,0.989346530
RANGED_ATTACK,target,waterflowsfreely,45,0.009647492,1.009694179
RANGED_ATTACK,target,waterproof25,36,0.028843164,1.029263156
RANGED_ATTACK,target,waterproof50,304,0.008402449,1.008437848
RANGED_ATTACK,target,wavesofrenewal,39,-0.056823926,0.944760402
RANGED_ATTACK,target,weakeningstrike,104,-0.068692808,0.933613435
RANGED_ATTACK,target,webbingspears,125,0.016509220,1.016646250
RANGED_ATTACK,target,widesweep,41,-0.012158623,0.987914995
