action_type,creature_id,samples,multiplier,q10,q50,q90
MELEE_ATTACK,942,6,1.133897736,0.915676714,1.023955562,1.078159375
MELEE_ATTACK,946,5,1.150582941,0.866830306,1.079301465,1.166607920
MELEE_ATTACK,958,53,1.599184178,1.369583726,1.799836735,3.143268399
MELEE_ATTACK,959,40,1.443920780,0.984311661,1.604664294,2.930868998
MELEE_ATTACK,960,17,1.474990602,1.086157872,1.938775510,3.439345758
MELEE_ATTACK,961,2,1.216800519,1.673743119,1.814663196,1.967447978
MELEE_ATTACK,962,26,1.490285162,1.442933244,1.796189650,3.634660272
MELEE_ATTACK,982,7,1.098598916,0.564971591,0.919669670,1.547844671
MELEE_ATTACK,985,13,1.027963810,0.705149482,0.843339806,1.723936846
MELEE_ATTACK,987,3,1.133538840,0.807301188,0.922431866,0.942634673
MELEE_ATTACK,993,3,1.098706194,0.693426724,0.726129217,0.943449415
MELEE_ATTACK,1004,1,1.148464501,0.803960396,0.803960396,0.803960396
MELEE_ATTACK,1011,2,1.145790580,0.788111827,0.936570560,1.112994862
MELEE_ATTACK,1012,1,1.233103447,3.578947368,3.578947368,3.578947368
MELEE_ATTACK,1013,2,1.032279337,0.177633339,0.297270873,0.497485282
MELEE_ATTACK,1015,3,1.061077465,0.547524339,0.555882353,0.685496568
MELEE_ATTACK,1016,1,1.233084255,3.577777778,3.577777778,3.577777778
MELEE_ATTACK,1021,2,1.154797649,0.973132469,1.020816271,1.070836595
MELEE_ATTACK,1036,25,0.948475946,0.410600121,0.802339181,1.002117345
MELEE_ATTACK,1037,13,0.941091644,0.395742747,0.674004796,0.987606923
MELEE_ATTACK,1038,3,1.092354472,0.525590683,0.694559387,1.074045298
MELEE_ATTACK,1040,2,1.152729514,0.915435411,1.000885322,1.094311425
MELEE_ATTACK,1041,3,1.156150194,0.965378057,1.073242392,1.726185504
MELEE_ATTACK,1042,4,1.041047377,0.164806476,0.582793040,1.291307275
MELEE_ATTACK,1043,4,1.113576032,0.704660891,0.872992756,1.072483205
MELEE_ATTACK,1044,7,1.042774010,0.737309367,0.752093023,0.882155035
MELEE_ATTACK,1045,3,1.079682477,0.332051545,0.635123615,0.684136512
MELEE_ATTACK,1046,1,1.087705171,0.256744186,0.256744186,0.256744186
MELEE_ATTACK,1047,11,1.057791635,0.588800000,0.881818182,1.200000000
MELEE_ATTACK,1050,9,1.146440354,0.767300585,1.097589091,1.398415849
MELEE_ATTACK,1053,20,1.059773040,0.659624521,0.960647401,1.625934659
MELEE_ATTACK,1054,1,1.170579049,1.200000000,1.200000000,1.200000000
MELEE_ATTACK,1055,5,1.031388957,0.567831444,0.624691358,0.916209621
MELEE_ATTACK,1056,3,1.132037010,0.634502041,0.913103448,0.975437184
MELEE_ATTACK,1060,17,1.071315213,0.634297448,0.966666667,1.128923073
MELEE_ATTACK,1062,44,0.870964445,0.449706441,0.761871373,0.959489422
MELEE_ATTACK,1064,5,1.164786803,0.749071446,1.147586207,1.367998849
MELEE_ATTACK,1065,3,1.144345350,0.534236500,0.992033543,1.065196887
MELEE_ATTACK,1066,8,1.045266238,0.737388217,0.790023346,0.966068120
MELEE_ATTACK,1067,13,1.055723205,0.216491952,0.902356792,1.000649205
MELEE_ATTACK,1068,25,0.969786073,0.668233614,0.835078534,1.262785943
MELEE_ATTACK,1081,1,1.167145181,1.128205128,1.128205128,1.128205128
MELEE_ATTACK,1082,5,1.226209450,0.196584325,1.483803553,2.630818632
MELEE_ATTACK,1089,1,1.174573319,1.288986355,1.288986355,1.288986355
MELEE_ATTACK,1095,4,1.015668338,0.432396584,0.502577307,0.740154544
MELEE_ATTACK,1114,52,1.100531448,0.576081430,1.075233384,1.936085117
MELEE_ATTACK,1130,1,1.138504193,0.669565217,0.669565217,0.669565217
MELEE_ATTACK,1131,3,1.180920953,0.666737128,1.262645797,1.283517242
MELEE_ATTACK,1132,5,1.008876961,0.528939298,0.559427918,1.127391324
MELEE_ATTACK,1138,8,1.113673246,0.804543203,0.986274825,1.102297303
MELEE_ATTACK,1139,4,1.120504110,0.665390899,0.906091622,1.285294367
MELEE_ATTACK,1140,15,1.183758199,0.883158035,1.203551572,1.841638356
MELEE_ATTACK,1145,13,0.868339937,0.523018326,0.549494949,0.950606246
MELEE_ATTACK,1146,17,0.915147674,0.556345570,0.686039886,1.019638257
MELEE_ATTACK,1154,4,0.804435864,0.105321362,0.124062331,0.589806158
MELEE_ATTACK,1165,2,1.129351917,0.659577948,0.798923155,0.967707017
MELEE_ATTACK,1176,5,1.086338954,0.403822660,0.809803922,1.211173031
MELEE_ATTACK,1177,2,1.156267444,0.829109266,1.035199506,1.292517237
MELEE_ATTACK,1180,1,1.156052850,0.923202614,0.923202614,0.923202614
MELEE_ATTACK,1184,65,0.905090457,0.415553540,0.836538462,1.118293021
MELEE_ATTACK,1187,10,0.987365733,0.535545843,0.704223816,1.065304713
MELEE_ATTACK,1189,6,1.177807655,0.545765593,1.207211070,1.399166037
MELEE_ATTACK,1191,18,1.008133436,0.481696217,0.855115967,1.222461917
MELEE_ATTACK,1192,1,1.221540545,2.936507937,2.936507937,2.936507937
MELEE_ATTACK,1193,15,1.447249685,1.457941249,1.923619271,3.665789320
MELEE_ATTACK,1194,35,1.381241193,0.728113733,1.519306541,3.272612582
MELEE_ATTACK,1221,6,1.016873450,0.462962739,0.638681293,0.998504743
MELEE_ATTACK,1223,5,1.092185050,0.426605686,0.831829368,1.156944302
MELEE_ATTACK,1259,1,1.338394122,20.000000000,20.000000000,20.000000000
MELEE_ATTACK,1282,16,1.094682159,0.921829935,1.008256285,1.566527436
MELEE_ATTACK,1287,1,1.123957756,0.511111111,0.511111111,0.511111111
MELEE_ATTACK,1295,9,1.015878134,0.578187187,0.743432203,1.086234556
MELEE_ATTACK,1296,14,1.040428517,0.522033384,0.880756495,0.987759194
MELEE_ATTACK,1297,2,1.222669082,1.056147063,1.913290938,3.466072426
MELEE_ATTACK,1298,8,1.095162824,0.857376778,0.930081746,1.214961624
MELEE_ATTACK,1300,1,1.169387271,1.174603175,1.174603175,1.174603175
MELEE_ATTACK,1301,3,1.166317023,0.957694504,1.147755102,1.204930430
MELEE_ATTACK,1302,3,1.182065313,1.211598040,1.272056738,1.281884867
MELEE_ATTACK,1303,1,1.153417481,0.880000000,0.880000000,0.880000000
MELEE_ATTACK,1310,6,1.094020278,0.439356613,0.876807395,0.980195391
MELEE_ATTACK,1313,12,1.033379308,0.741254945,0.841246285,0.998330205
MELEE_ATTACK,1314,14,1.131664474,0.869201261,1.080219248,1.184471553
MELEE_ATTACK,1315,1,1.154763426,0.901818182,0.901818182,0.901818182
MELEE_ATTACK,1317,9,1.091221195,0.863225413,0.936180556,1.502271485
MELEE_ATTACK,1318,4,1.161121002,1.066077374,1.121905489,1.853898907
MELEE_ATTACK,1319,7,1.110407361,0.809904774,0.958387670,1.189623426
MELEE_ATTACK,1324,6,0.886761912,0.190918831,0.352878118,0.832646379
MELEE_ATTACK,1325,8,1.093025498,0.444013573,0.923744194,1.319146038
MELEE_ATTACK,1330,6,0.988219782,0.284051375,0.564277778,1.426532025
MELEE_ATTACK,1336,12,1.080271894,0.829597598,0.946931728,1.148427257
MELEE_ATTACK,1340,4,1.118683436,0.771547023,0.897293737,0.931397619
MELEE_ATTACK,1341,35,0.909107199,0.549902524,0.787387387,1.006316637
MELEE_ATTACK,1343,30,0.802404608,0.488713830,0.624330486,0.973297671
MELEE_ATTACK,1344,24,0.789851399,0.509452739,0.569659202,1.324112225
MELEE_ATTACK,1345,8,1.087377194,0.654113450,0.907144487,1.277212091
MELEE_ATTACK,1346,13,1.021296409,0.573755616,0.829523810,1.127196428
MELEE_ATTACK,1348,20,1.027086272,0.715051143,0.902302430,1.136758613
MELEE_ATTACK,1363,17,1.076432297,0.745150642,0.976744186,1.107461385
MELEE_ATTACK,1368,3,1.145396784,0.685642931,0.999043062,1.634822510
MELEE_ATTACK,1381,3,1.149948237,0.727251698,1.029885057,1.086231728
MELEE_ATTACK,1392,2,1.180525824,1.190342001,1.300807974,1.421525397
MELEE_ATTACK,1400,1,1.160460096,1.000000000,1.000000000,1.000000000
MELEE_ATTACK,1459,12,1.119561496,0.885999179,1.041577700,1.622280365
RANGED_ATTACK,2,13,0.898340112,0.188403642,0.520146520,1.175638511
RANGED_ATTACK,20,40,0.324333252,0.121186709,0.163169662,0.685506153
RANGED_ATTACK,23,2,1.230844612,0.786313237,0.822771966,0.860921165
RANGED_ATTACK,28,504,0.964932444,0.586282269,0.954131144,1.583013717
RANGED_ATTACK,29,5,1.009737221,0.113653760,0.389277601,0.494133052
RANGED_ATTACK,32,1,1.274786993,1.148888889,1.148888889,1.148888889
RANGED_ATTACK,37,19,0.415761722,0.080190630,0.127134786,1.550594099
RANGED_ATTACK,42,104,0.875448013,0.076518412,0.813598468,2.699546441
RANGED_ATTACK,56,1,1.311197287,2.075471698,2.075471698,2.075471698
RANGED_ATTACK,72,460,2.272193851,1.111526355,2.329488592,3.464165827
RANGED_ATTACK,73,230,1.804763424,0.965643947,1.859314523,3.765700397
RANGED_ATTACK,81,4,1.252184141,0.844179828,1.115658242,1.486235541
RANGED_ATTACK,89,101,1.493609193,0.847665848,1.539619800,3.225858981
RANGED_ATTACK,94,2,1.243771347,0.822945437,0.922975115,1.035163481
RANGED_ATTACK,104,4,1.170898616,0.394259042,0.745826378,1.103204615
RANGED_ATTACK,107,6,1.246551578,0.863646136,1.136996384,1.306284881
RANGED_ATTACK,120,349,2.349769355,1.093857004,2.432852386,4.000879561
RANGED_ATTACK,122,6,1.201211749,0.638033988,0.968350984,1.338468310
RANGED_ATTACK,124,14,1.120669351,0.698537112,0.925355836,1.445980063
RANGED_ATTACK,126,3,0.947584171,0.105983375,0.126696833,0.729496437
RANGED_ATTACK,145,107,1.035927295,0.127250230,0.995553360,1.260063075
RANGED_ATTACK,146,129,1.041444472,0.790925715,1.008494208,1.551131652
RANGED_ATTACK,155,229,1.371035618,0.824473230,1.379152624,2.215850248
RANGED_ATTACK,159,6,1.117264433,0.409565755,0.707441514,1.003854721
RANGED_ATTACK,160,118,1.539721544,0.721657558,1.588395166,3.893297942
RANGED_ATTACK,164,1,1.294097390,1.575411884,1.575411884,1.575411884
RANGED_ATTACK,165,138,1.627512584,1.023394673,1.684891737,3.305893429
RANGED_ATTACK,207,22,0.974400418,0.312271490,0.759615287,1.223389677
RANGED_ATTACK,208,22,1.025151816,0.240852923,0.836932692,1.060832324
RANGED_ATTACK,237,149,1.778159087,0.954790925,1.858095067,3.982514248
RANGED_ATTACK,239,188,1.258758743,0.659403154,1.256370417,2.328221759
RANGED_ATTACK,253,61,1.394161336,0.640000000,1.433239437,3.270015890
RANGED_ATTACK,257,182,1.055977574,0.052102581,1.033759302,2.478072445
RANGED_ATTACK,261,882,1.394247782,0.810458641,1.396917957,2.842901334
RANGED_ATTACK,285,5,1.170515045,0.483786393,0.814896755,1.188132236
RANGED_ATTACK,287,23,1.048558283,0.221949326,0.880746269,1.030700397
RANGED_ATTACK,309,45,1.728825083,1.052831262,1.974938053,3.955573890
RANGED_ATTACK,310,1,1.268636949,1.037940379,1.037940379,1.037940379
RANGED_ATTACK,311,111,1.437575204,0.699346405,1.467668134,3.011478922
RANGED_ATTACK,314,374,1.986324265,1.126677731,2.033431446,4.125093961
RANGED_ATTACK,340,2,1.150057743,0.286304998,0.389906140,0.530995964
RANGED_ATTACK,341,23,1.140553376,0.741804780,1.030701754,1.939987111
RANGED_ATTACK,355,114,0.873432183,0.486079914,0.816628545,1.273596797
RANGED_ATTACK,356,164,0.898270935,0.539089486,0.860184687,1.408913319
RANGED_ATTACK,378,54,1.591064419,0.855432034,1.723850800,3.683518115
RANGED_ATTACK,390,93,0.836271073,0.443002057,0.762934363,1.696028125
RANGED_ATTACK,391,91,0.931132060,0.466019417,0.868022953,1.522580645
RANGED_ATTACK,401,75,0.947104382,0.502772399,0.873745819,1.369607608
RANGED_ATTACK,402,68,0.759288830,0.382261645,0.650964679,1.459830965
RANGED_ATTACK,415,34,0.916458561,0.498272757,0.752446989,1.202438013
RANGED_ATTACK,416,56,0.982259755,0.496616863,0.893279426,1.177877476
RANGED_ATTACK,421,42,0.962909122,0.500991112,0.840398284,1.121059745
RANGED_ATTACK,422,62,0.728595097,0.198704419,0.607276466,1.117041847
RANGED_ATTACK,435,30,1.015546261,0.438238936,0.869699293,1.920217289
RANGED_ATTACK,446,80,0.851850607,0.195811241,0.769184272,1.393118706
RANGED_ATTACK,447,71,0.824330822,0.267696268,0.728000000,1.205555556
RANGED_ATTACK,448,63,0.857506939,0.515124301,0.754838710,1.346874856
RANGED_ATTACK,449,86,1.096189861,0.315662568,1.057099956,2.305549818
RANGED_ATTACK,494,116,0.962838478,0.256958709,0.916536186,1.702483849
RANGED_ATTACK,520,3,1.244807953,0.975012581,1.026000000,1.101901992
RANGED_ATTACK,521,2,1.201919477,0.486331301,0.633392724,0.824923960
RANGED_ATTACK,534,284,1.806527413,0.913315172,1.850751046,4.013443685
RANGED_ATTACK,537,256,1.931815678,1.096586158,1.994770957,4.068854068
RANGED_ATTACK,546,3,1.251862405,0.903497712,1.071428571,1.074954459
RANGED_ATTACK,578,24,1.434415095,0.851976169,1.575762943,3.117523923
RANGED_ATTACK,581,4,1.373093990,1.194853046,1.939650939,3.032035354
RANGED_ATTACK,587,81,1.224391196,0.691666667,1.210702341,2.545764155
RANGED_ATTACK,599,3,1.206693493,0.473544922,0.808362369,0.859432591
RANGED_ATTACK,600,2,1.225318804,0.596389603,0.783040183,1.028106333
RANGED_ATTACK,606,2,1.240417439,0.716573823,0.895963800,1.120262987
RANGED_ATTACK,607,340,1.008031596,0.115803109,0.993901786,2.031410755
RANGED_ATTACK,624,13,1.019349052,0.441047083,0.716872428,0.771698388
RANGED_ATTACK,628,5,1.241541681,0.807569837,1.094017094,1.700455459
RANGED_ATTACK,635,215,0.771813215,0.404238558,0.736258013,1.246610091
RANGED_ATTACK,636,149,0.772082286,0.365646799,0.721321854,1.297284534
RANGED_ATTACK,641,175,1.741724391,0.577247485,1.803897561,2.684831070
RANGED_ATTACK,646,107,1.723619053,1.112376937,1.821821822,2.687516682
RANGED_ATTACK,647,102,1.805724255,1.160968435,1.931338762,2.992290390
RANGED_ATTACK,661,19,1.485097182,1.474383155,1.734545455,2.345520064
RANGED_ATTACK,726,2,1.214932925,0.593785115,0.713048855,0.856267119
RANGED_ATTACK,752,7,0.886792160,0.177754939,0.309770230,0.699544326
RANGED_ATTACK,753,3,1.122791525,0.241431477,0.465217391,0.522424554
RANGED_ATTACK,761,6,2.415908396,20.000000000,20.000000000,20.000000000
RANGED_ATTACK,771,23,1.122003560,0.881153190,0.999583622,1.377005348
RANGED_ATTACK,789,9,0.655158179,0.091985237,0.147537688,0.343606667
RANGED_ATTACK,791,3,0.966994793,0.116242541,0.148006578,0.165555709
RANGED_ATTACK,817,23,0.525856911,0.102016217,0.242379227,0.924848667
RANGED_ATTACK,852,5,1.347991053,1.008236250,1.650641026,1.871266340
RANGED_ATTACK,853,11,1.310018119,0.851162791,1.363636364,2.044334975
RANGED_ATTACK,856,1,1.253413779,0.805511394,0.805511394,0.805511394
RANGED_ATTACK,860,38,1.324727454,0.963972972,1.348098933,2.661100860
RANGED_ATTACK,895,5,1.044114235,0.382305346,0.460211715,0.874760255
RANGED_ATTACK,917,4,1.240357866,0.965981198,1.053911189,1.186653135
RANGED_ATTACK,918,13,1.168306940,0.281302152,1.013456686,1.451394669
RANGED_ATTACK,921,1,1.229603480,0.538461538,0.538461538,0.538461538
RANGED_ATTACK,922,10,1.271093411,0.863234959,1.250665575,3.212168401
RANGED_ATTACK,930,53,0.685784811,0.184644599,0.541666667,1.318681319
RANGED_ATTACK,961,41,1.579835505,0.833980834,1.749690639,3.497598698
RANGED_ATTACK,987,2,1.307753187,1.498457645,1.602609175,1.713999841
RANGED_ATTACK,993,16,0.973788419,0.364667638,0.690916967,1.654041730
RANGED_ATTACK,1013,2,1.271639249,1.153324704,1.177733772,1.202659435
RANGED_ATTACK,1016,3,1.270248976,1.013218866,1.198148148,1.623476018
RANGED_ATTACK,1021,5,1.131466198,0.676627108,0.687741935,0.779487221
RANGED_ATTACK,1040,7,0.771218026,0.136482614,0.180769231,0.900552651
RANGED_ATTACK,1042,8,1.009616701,0.458399446,0.556299709,1.228376962
RANGED_ATTACK,1043,14,1.075599544,0.613271228,0.837558024,1.072136903
RANGED_ATTACK,1044,16,0.967049207,0.159363604,0.680204946,0.945178242
RANGED_ATTACK,1045,10,1.224147042,0.639262170,1.117145025,1.312667840
RANGED_ATTACK,1046,2,1.221491438,0.733036457,0.756551795,0.780821490
RANGED_ATTACK,1055,23,0.995990945,0.429689690,0.800000000,1.042361406
RANGED_ATTACK,1056,8,1.134043655,0.680427165,0.835536058,0.974385356
RANGED_ATTACK,1062,20,0.900746209,0.146793377,0.633153895,0.952561193
RANGED_ATTACK,1114,208,1.867015781,0.870060787,1.935818181,2.704053964
RANGED_ATTACK,1130,4,1.281619710,0.986578235,1.282558108,1.615358322
RANGED_ATTACK,1188,7,1.042507541,0.359464305,0.578139115,1.463347931
RANGED_ATTACK,1221,19,0.949197504,0.143140436,0.692082111,1.070179943
RANGED_ATTACK,1287,3,1.183076197,0.566871955,0.694693878,0.901544541
RANGED_ATTACK,1301,6,1.336094496,0.664629800,1.535709536,4.320000000
RANGED_ATTACK,1302,3,1.202024307,0.669178376,0.784688995,0.806052189
RANGED_ATTACK,1303,9,1.188243934,0.290296201,1.004705882,1.319741448
RANGED_ATTACK,1310,4,1.174504642,0.597808691,0.759714490,1.003680582
RANGED_ATTACK,1311,3,1.229532759,0.849189847,0.933333333,1.028158375
RANGED_ATTACK,1315,4,1.210867746,0.895405241,0.912225585,0.967352848
RANGED_ATTACK,1316,1,1.262892668,0.943589744,0.943589744,0.943589744
RANGED_ATTACK,1319,13,1.179204391,0.842941546,1.037625418,1.251505507
RANGED_ATTACK,1337,5,1.087711642,0.498091244,0.564659282,0.784646279
RANGED_ATTACK,1340,7,1.205773863,0.753938832,1.013333333,1.245064689
RANGED_ATTACK,1341,8,1.113094400,0.553341286,0.782749835,0.899936521
RANGED_ATTACK,1368,25,0.438825020,0.156887519,0.186194996,0.723715170
RANGED_ATTACK,1392,4,1.204946426,0.686749696,0.885785180,1.040797285
MELEE_ATTACK,0,14972,1.169127085,0.572727273,1.169127085,2.686223052
RANGED_ATTACK,0,8501,1.281432113,0.501089325,1.281432113,2.916221034
